name,repair_shop_type,repair_scope,contac,region,address,latitude,longitude,available_time
상평점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-753-8588,경상남도,진주시 도동로 8,35.17078901261309,128.12374341310377,08:30 ~ 18:00
진주현대상용서비스(주),현대,고전압배터리 제외 전 작업 수리 가능,055-754-0342,경상남도,진주시 동부로 142,35.16219884003623,128.1231478087855,08:30 ~ 18:00
상대점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-761-8611,경상남도,진주시 모덕로 195,35.188426889025,128.11531842706,N
신안점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-741-6464,광주광역시,북구 중흥로 124,35.1625642561698,126.907669278827,08:30 ~ 17:30
충무공점 블루핸즈,현대,모든 수리,055-758-2500,경상남도,진주시 에나로228번길 16-18,35.1684074380533,128.142375553923,08:30 ~ 18:30
(주)남진주현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-762-5000,경상남도,진주시 정촌면 연꽃로 60,35.1176101850489,128.098293212474,08:30 ~ 18:00
초전점 블루핸즈,현대,모든 수리,055-758-8134,경상남도,진주시 진산로 241,35.20799313365287,128.10183273376822,N
경남카시트 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-758-1980,경상남도,진주시 진산로322번길 1,35.21513601596763,128.1029088909244,N
진양호점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-748-8204,경상남도,진주시 진양호로65번길 5,35.1673995632699,128.046852318619,08:30 ~ 18:30
주약점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-757-5800,경상남도,진주시 진주대로 840,35.1758004363735,128.092893024842,N
창녕현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-536-8558,경상남도,창녕군 영산면 영산도천로 440,35.4428426467472,128.520268167618,08:30 ~ 17:30
창녕점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-533-2566,경상남도,창녕군 창녕읍 우포1대로 1559,35.5406660983768,128.483860593509,N
서성점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-243-0043,경상남도,창원시 마산합포구 남성로 21,35.2038180032488,128.570305431303,N
진동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-271-5020,경상남도,창원시 마산합포구 진동면 삼진의거대로 593,35.1145212060373,128.482844071564,N
해운점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-224-5533,경상남도,창원시 마산합포구 월영동12길 6,35.1804407964884,128.565218854677,08:30 ~ 18:00
마산상남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-222-9114,경상남도,창원시 마산합포구 천하장사로 96,35.210981179042534,128.57341818329348,08:30 ~ 18:30
금강점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-296-8201,경상남도,창원시 마산회원구 금강로 161,35.24599235678501,128.58522422172385,08:30 ~ 18:00
광적점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-836-8804,경기도,양주시 광적면 부흥로 947,37.80974300165745,126.99451389877638,N
중리점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-231-8509,대전광역시,대덕구 송촌북로5번길 7,36.3626959840853,127.436665335371,08:30 ~ 18:00
내서점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-232-7740,경상남도,창원시 마산회원구 내서읍 호원로 263,35.2569922857027,128.521386101085,08:30 ~ 18:00
마산현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-253-3113,경상남도,창원시 마산회원구 무역로 161,35.2118387562769,128.603597002334,N
양덕점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-296-8204,경상남도,창원시 마산회원구 양덕남9길 88,35.22424678373906,128.58767973830814,N
양덕동부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-297-8204,경상남도,창원시 마산회원구 합성옛길 42,35.2339710402333,128.58293620206976,08:30 ~ 18:00
안민점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-264-8204,경상남도,창원시 성산구 공단로 734,35.188812845330645,128.69363325186333,08:30 ~ 18:30
창원서비스센터 블루핸즈,현대,모든 수리,055-210-7800,경상남도,창원시 마산회원구 무역로 161,35.2118387562769,128.603597002334,N
신월점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-281-8572,경상남도,창원시 성산구 신사로35번길 26,35.227369069567,128.69123049426898,08:30 ~ 18:30
(주)성산현대서비스,현대,모든 수리,055-261-2119,서울,마포구 모래내로3길 19,37.5656464910218,126.9040611958,08:30 ~ 18:00
팔용중앙점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-253-3657,경상남도,창원시 의창구 남산로 35,35.2586450717861,128.613893272878,N
동읍점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-256-3016,경상남도,창원시 의창구 동읍 의창대로 846,35.2769612863399,128.683462602353,N
지원정비공업사 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-238-1500,경상남도,창원시 의창구 무역로503번길 5-26,35.223875875752235,128.63423214168787,08:30 ~ 18:00
동전산단점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-298-8207,경상남도,창원시 의창구 북면 동전산단서로42번길 7-4,35.3161348340856,128.603667916893,08:30 ~ 18:30
사림점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-281-0670,경상남도,창원시 의창구 사림로158번길 16-7,35.2426832148562,128.684203738381,08:30 ~ 19:00
소답점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-253-0201,경상남도,창원시 의창구 읍성로 124,35.26196594699892,128.6284292029524,N
봉곡점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-276-2580,경상남도,창원시 의창구 지귀로24번길 14,35.24460055624595,128.65088686977845,N
(주)창원신일현대서비스,현대,모든 수리,055-292-9500,경상남도,창원시 의창구 차상로 187,35.24088514892491,128.6344657299215,N
팔용동부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-277-7400,경상남도,창원시 의창구 창원대로363번길 22-25,35.237230267316,128.64108860454,N
용원점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-547-8873,경상남도,창원시 진해구 만금로 9,35.0988446281372,128.821987382644,09:00 ~ 18:00
용원웅동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-715-1472,경상남도,창원시 진해구 용원북로11번가길 40,35.10450519521378,128.81049776380615,09:00 ~ 18:00
풍호점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-547-4454,경상남도,창원시 진해구 진해대로1047번길 24,35.13600812309581,128.71070422020924,09:00 ~ 18:00
진해충무점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-547-8300,경상남도,창원시 진해구 충장로52번길 1,35.1525798209671,128.658014726447,09:00 ~ 18:30
진해점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-551-0064,경상남도,창원시 진해구 해원로14번길 2,35.15357661165647,128.6958993169312,N
봉평점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-645-4979,경상남도,통영시 도남로 103,34.8314608818954,128.415961122127,N
용남중부점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-645-5417,경상남도,통영시 용남면 남해안대로 533,34.8610580726187,128.441276859144,08:30 ~ 18:30
북신점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-648-8517,경상남도,통영시 원문로 38,34.85782309373381,128.42462114401297,08:30 ~ 18:00
통영현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-646-2525,경상남도,통영시 평인일주로 1106-88,34.85742807883679,128.4168510414119,08:30 ~ 17:30
진교점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-883-0988,경상남도,하동군 진교면 경충로 1069,35.02891245216322,127.9044487747386,08:00 ~ 18:00
하동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-883-5805,경상남도,하동군 하동읍 군청로 149-1,35.0610723575835,127.763357504744,N
가야점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-584-9966,부산광역시,부산진구 가야대로 660,35.1556378632095,129.044065356307,08:30 ~ 18:00
삼칠점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-586-3753,경상남도,함안군 칠서면 삼칠로 233,35.3146183396351,128.51181250425,08:30 ~ 18:30
함양점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-963-9453,경상남도,함양군 함양읍 함양로 1262,35.5297907106294,127.733182211828,N
합천현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-933-2223,경상남도,합천군 대양면 동부로 22,35.55543441751197,128.16385029058262,09:00 ~ 18:00
합천점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-934-1388,경상남도,합천군 합천읍 대야로 932,35.57149780376977,128.1640671573945,N
백천점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,053-816-0082,경상북도,경산시 백천길 2,35.8072726384353,128.741498467666,08:30 ~ 18:00
정평점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,053-818-8204,경상북도,경산시 성동로 12,35.83578459293963,128.7257432145237,08:30 ~ 18:00
계양점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,053-802-8204,경상북도,경산시 원효로 120,35.8222266406555,128.750507476349,08:30 ~ 17:30
하양현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,053-851-9009,경상북도,경산시 진량읍 공단10로 349,35.88599969495514,128.8346689005553,09:00 ~ 18:00
화성양감현대상용서비스㈜,현대,고전압배터리 제외 전 작업 수리 가능,031-5186-1851,경기도,화성시 만세구 양감면 은행나무로 23,37.064800201326335,126.93249871494903,08:00 ~ 17:00
우정점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-358-4499,경기도,화성시 만세구 우정읍 기아자동차로 541,37.06372866397381,126.79400563158153,N
정남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-352-7766,경기도,화성시 효행구 정남면 만년로 400,37.157468391378536,126.9826450686958,09:00 ~ 18:00
태안대형점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-223-5433,경기도,화성시 병점구 정조로 63,37.21730796546896,127.02832316956064,09:00 ~ 18:00
화성남양현대상용서비스,현대,고전압배터리 제외 전 작업 수리 가능,031-356-3816,경기도,화성시 만세구 남양읍 주석로 370-17,37.202409158847416,126.86239962771371,08:30 ~ 18:00
팔탄상용현대서비스㈜,현대,고전압배터리 제외 전 작업 수리 가능,031-8059-7755,경기도,화성시 만세구 팔탄면 버들로 1317,37.12810243123284,126.85105019552176,N
팔탄현대서비스,현대,모든 수리,031-358-4949,경기도,화성시 만세구 팔탄면 포승향남로 2960-4,37.1562007109547,126.911961452569,08:30 ~ 18:00
발안점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-354-8204,경기도,화성시 만세구 향남읍 발안만세길 67,37.1296388507345,126.90008590948,08:30 ~ 18:00
향남점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,031-353-2002,경기도,화성시 만세구 향남읍 행정죽전로1길 4,37.12350093511428,126.9204928782904,09:00 ~ 18:00
옥포점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-688-2222,경상남도,거제시 거제대로 3702,34.8878348481908,128.6925961183696,N
거제서정점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-634-1418,경상남도,거제시 거제면 읍내로 104,34.8530742750079,128.5876024237,08:30 ~ 18:00
고현로점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-637-8801,경상남도,거제시 고현로14길 61,34.8834044816094,128.629533086648,08:30 ~ 18:30
거제상동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-635-4060,경상남도,거제시 상동1길 18-3,34.8649706962109,128.639789202256,08:30 ~ 18:00
연초점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-633-8204,경상남도,거제시 연초면 거제대로 4453,34.9002119290316,128.644747169539,N
연초현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-636-2600,경상남도,거제시 연초면 방곡길 3,34.91045619413146,128.66206624304144,08:30 ~ 18:00
거제현대서비스,현대,모든 수리,055-637-9200,경상남도,거제시 연초면 방곡길 3,34.91045619413146,128.66206624304144,08:30 ~ 18:00
옥포현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-687-3377,경상남도,거제시 옥포로12길 18,34.8920397143677,128.693014902383,08:30 ~ 18:00
거창점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-943-3360,경상남도,거창군 거창읍 가조가야로 16,35.695163958716535,127.92129701291694,08:30 ~ 18:30
송정점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-943-8875,광주광역시,광산구 송도로 299,35.1399050706571,126.800659655615,08:00 ~ 18:00
거창현대서비스,현대,모든 수리,055-943-7700,경상남도,거창군 거창읍 밤티재로 1262,35.6677168336451,127.93191982467,08:30 ~ 18:00
고성군현대서비스,현대,고전압배터리 제외 전 작업 수리 가능,055-674-0330,경상남도,고성군 고성읍 남해안대로 2524,34.96956808511359,128.33540045492484,N
김해수로점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-324-4073,경상남도,김해시 가락로 180,35.2419840153408,128.878131197881,08:30 ~ 18:00
내동점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-327-8110,경상남도,김해시 금관대로1289번길 7,35.239927091397654,128.860132860608,08:30 ~ 18:00
봉황점 블루핸즈,현대,고전압배터리 제외 전 작업 수리 가능,055-724-2112,경상남도,김해시 김해대로2272번안길 35,35.223667921195485,128.87896971282254,08:30 ~ 18:00
